2023/05/09 08:33:07 [error] 7396#7396: *606 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:33:07 [error] 7396#7396: *606 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:33:08 [error] 7396#7396: *606 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:33:08 [error] 7396#7396: *606 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:33:13 [error] 7396#7396: *606 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:33:14 [error] 7396#7396: *606 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:43:27 [error] 11358#11358: *658 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:43:28 [error] 11358#11358: *658 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:43:31 [error] 11358#11358: *658 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /window-provider.js.map HTTP/2.0", upstream: "http://172.26.0.7:5000/window-provider.js.map", host: "linebot.jobar.shop"
2023/05/09 08:43:37 [error] 11358#11358: *658 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
